406088|||매화는 꺾이지 않는다.\n설령 그게 다른 세계더라도\n표지는 네이버 시리즈 화산귀환 단행본 1권에</entropia>
And now, I enter the academy as the first step to walk the path of that hero.
This story is a story where not only I, but everyone fills in their own unfinished books.
People keep mistaking me, who became a mere wizard, for a goddess.
Denji doesn't know me yet, so I decided to enjoy it and live hard today as well.
(Images were made using AI!)
I don't earn money anymore, I can just live by extorting money from 'nong-nongs' lol
SNP-000 Anomalous Phenomenon Management Bureau
This agency does not exist.
Are you crazy?
Donquixote Doflamingo's family.
A direct proposal from him.
"You, you're interesting. How about it? Won't you become my subordinate?"
"A wanderer like me doesn't stay in one place."
"Hehehe, interesting~!"
Returned and doing internet broadcasting while telling stories.
Cover: Heungnya
Typo: Lime
They did it for me!
I got the copyright!
The man who walked half of Hell Island.
"...Teacher, are you awake?"
He got caught up in the trickery of the world line.
Having always lived with hunger, he tries to eradicate hunger in this world.
@ Absolutely no NTR drift.
@ There is no malicious stealing of women; there is only victory through fair and square pure love competition. (BSS is sometimes included.)
@ Stories of other couples also appear.
//All illustrations, including the cover, were generated through Novel AI.
What will be the boy's fate?
※This is a remake of an existing work.
I sold potions with the Creator's knowledge, and guilds and governments from all over the world started lining up in front of my shop.
I win everything—the stakes, the women, the matches, the schemes!
Even if there are no SSR beautiful girl cards, there are SSS-class MILF madams.
It's an open-world action adventure, but money is involved in between.
A world where 'Jang-ttaeng' is SSR, Four-of-a-kind is UR, and '3-8 Gwang-ttaeng' and Royal Straight Flush are Legendary.
Of course, if you get caught cheating....?
That's what people think.
But people don't know.
That what saves the world is not the hero, nor anyone else,
But a single warrior.
Part 1: The warrior who saves the world is an ordinary manager (Ongoing).
It was so boring that I even went to the bathroom in the middle of the fight.
Well, since I'm caught up in it, I think I'll play with them properly.
Ambidextrous / Overhand, Three-quarter, Sidearm, Underhand / Four-seam, Two-seam, Cutter, Sinker, Curve, Slider, Fork, Changeup, Slurve, Knuckle, etc.
Cover is AI.
Hyeonseok, who fell into another world.
Because the people of the other world can't understand his Korean name, he lives under the name 'Health'.
The extreme other-world survival story of the crappy adventurer Health.
Great people and those who are not, all die.
Then, must we not ask?
What, after all, does greatness leave behind?
And, I became that favorite character.
Cover is AI.
I was a Grim Reaper. A Reaper of Destruction who was strong enough that even gods couldn't touch me, and called strong even in hell. Though the reality was not at all.
I was a fragment of a god of destruction named Sinister, and I chose to die with him to stop him.
.......Why? Because I was a being that shouldn't exist.......
In a way, it was natural. No, such a comfortable end, maybe
I might be being punished right now. My vision is white.
Is this hell? Or where is this? But is it okay for me to be like this?
Why do I miss it? Why is my heart heavy? Why do I feel regret? I...... I....
I feel like tears will come out. I am a sinner, but why? I am............... what am I?
Part 1: The story that started again ends.
Part 2: Return of the Conqueror.
'Re-Recovery'.
I, who was maintaining an overwhelming ranker status there through spending.
I possessed this game.
As a blacksmith NPC... a man called 'Sword-nut'.
Even 1 damage becomes 100 million damage if you cram it in 100 million times.
"The future of humanity depends on you! If you join our guild, we'll give you 50 billion as a signing bonus!"
"I'll decline."
"Why on earth?!"
Dungeons are dangerous.
I'm just going to safely deliver Coupang. At the speed of light.
But... why is the delivery address always an S-rank Hunter's bedroom?
"If you don't win her heart, you die."
An angel seen through the window said so.
"Talk sense."
I ignored it. Because there was a price tag on the clothes the angel was wearing.
'If you don't conquer the protagonist, the world will be destroyed.'
'???'
"Isn't this inside a game?"
That's how I ended up conquering the protagonist of an otome game.
The cover illustration was worked on by MICASA_TTO.
Having become a war hero, while harboring countless traumas.
It's a quite large worldview, and since the writer's skills are still immature, there might be awkward parts in the writing, so I want to grow by receiving various feedback.
Because we got special abilities that anyone would admire
"If you just give up one body, one amazing wish!"
A distorted smile, and only madness runs wild without reason. It's a situation that usually happens when peers gather at this age, but there are no adults. Because there is no one, things can become this terrible... A person is riding. With a dangerous wish
I hope I'm not the only one who's special.... I hope there are other children
Please help me
But why do they keep mistaking it for skill?
An era of heroes commanding the world. People built castles with swords and shields and wrote history with blood, but what tore down those walls and brought heroes to their knees was a single piece of silk, Diaochan's skin.
She refused to live as a puppet of the minister Wang Yun. After harsh training by the trainer Biseol, she is reborn as a 'devil' who catches men's souls.
She made the beast-like Dong Zhuo a slave to her bedchamber, tamed the world's greatest warrior Lu Bu into a mad dog obsessed with possession, and sank the insomnia of the treacherous Cao Cao into a swamp of eternal rest.
From the old lady who was the incarnation of etiquette to the best archer in Luoyang, Sohwa, and the perfectly naked Gwakyeon. The red thread extending from Diaochan's fingertips saves women and leads men to ruin.
"Only my skin is your true territory."
A dense and cruel record unfolding under the roof tiles of the pavilion, not recorded anywhere in the Romance of the Three Kingdoms. Now, Diaochan's secret revenge, which has swallowed the empire, begins.
[Work Features / Keywords]
#Overwhelming_Training: Diaochan's fatal technique that neutralizes beast-like heroes in bed.
#Corruption_and_Salvation: A narrative where noble ladies collapse and lowly women unite to become masters of the battlefield.
#Dark_Three_Kingdoms: A dark fantasy that unearths the ugly side and twisted desires of the heroes we knew.
#Legendary_Harem: Fascinating women entangled around Diaochan and the madness of men craving her.
[Author's Note]
Hello, I am author NUWA. I will show you the hottest and coldest record of how the women who were only used as tools in the existing Three Kingdoms managed the empire and tamed the heroes. I will be waiting under the pavilion.
The protagonist reincarnated, right?
But the worldview is ORV (Omniscient Reader's Viewpoint) and he is Samurai Sword, yeah.
I gave up on the book cover because I'm lazy, yeah.
Is there martial arts and chivalry in a cyberpunk world ruled by cold machines and capital?
I write it lightly, but it's not light.
Please show a lot of interest in my other novel, 'The Enlightened One'.
It is simple, yet the goal all living things desire
Survival.
"If, if I am given one last chance,"
The boy was no longer a timid adolescent boy.
"I want to save everyone."
A new moon rises for the boy, and the moon of the new morning will preach the gospel to the world.
Hypnosis of love on the girl you have a crush on?
Hypnosis of torment on the boss who bullies you?
Hypnosis of pleasure on the girls tired of idol life?
I'm going to try everything I can with the hypnosis power I received from a goddess hungry for entertainment-
How far is it possible?
But... I've become a woman?
Well, a gender reversal isn't a big problem for a former transcendent.
The real big problem is that I don't have much living expenses, i.e., 'money'.
So I decided to become a dark gamer.
No, everyone.
I'm a villain, I told you?
I became a black mage who breaks that common sense.
The cover is AI.
And as the one and only immortal in the work.
Why did I only read the beginning?
The author took an NTR drift.
Since I possessed it, I intend to enjoy an immortal harem slow life in another world.
Of course, before that, I'm going to wipe out all those NTR bastards first.
And he ends up getting involved with the darkness of the world....
Because it shines so brightly.
So if the moon also has a life, I hope its dreams are beautiful.
Currently preparing for serialization of Chapter 1.
I awakened an SSS-class supporting skill.
(The cover was made using AI.)
  - Father: A-rank adventurer 'Golden Sword'
  - Appearance: Blonde hair, blue eyes, resembles a hero
  - Atmosphere: Silent charisma (?)
  [Reality]
  - Scared of slimes
  - Wants to go home every day
  - Can't talk because I'm nervous
  "Wow, that person is a man of few words. The typical trait of a strong person..."
  No, I just can't talk because I'm trembling.
  ───────────
  ? Worldview setting: https://wanderingbard.tistory.com/
  ? Music video: https://www.youtube.com/@BardOfPioneers
And so the two lived happily ever after?
Bullshit.
That's the fairy's scheme.
The fairy's scheme to eat the woodcutter no matter what.
[Consuming blood energy.]
Suhyeon got hungry... I want to Chu-pa Chu-pa!
The only archmage in the Hunter world is coming out!
"How is it? The flashy magic of this genius, curvy, big-sister archmage?"
-LOL
-Ah please.... just shut your mouth
-Big sister who is only cool when using magic
-Other than that... sigh...
-Pathetic...
The eyes looking at me are strange.
The cover is AI.
*The source of this work's cover is Prompt Search AI, and commercial use is possible.
They create worlds under the order of God,
And protect the worlds they created and the worlds created naturally.
And one day, the world went wrong.
The big incidents that happened there, the results of those incidents changed.
Three high-ranking God-kin who created 3% of the universe
Eldest daughter Noah
Second daughter Jan
Third daughter Ray
The three decide to set the world right again under God's order.
Someone watching you wants to complete the story.
Are you healthy?
And, someone is watching you
"..No, what is it"
I just picked up a book. What on earth is this?
Hmm... the heroes have all gone crazy.
The web cover was drawn by author rhmorei!
And I can manipulate the number above my head at will.
But I know the danger of this power better than anyone.
This power is not a hero's ability.
This is a curse that turned me into a weapon.
And I can run simulations to gain abilities from works.
Let's save the world with simulation gacha!
Year 0: You were born in the slums of the Leaf Village.
Year 1: You died from an infectious disease.
Acquirable ability detected [Rank.F][Breathing, Lv.1]
"...Mom?"
[Lady Killer (EX)]
[You do not take damage from women.]
[Your attacks ignore women's defense.]
[Your attacks unconditionally hit women.]
I only beat up women.
The steel giants lined up in the square are buried on the beach,
And the crown of the great British Empire falls.
In 1960 London, an old man meets death and wakes up as a girl.
The woman patted the girl's back, swallowing her pain and screams.
When I separated the two, only then did the woman scream, asking for her child back.
Watching the girl being dragged away by people, I thought.
That today would be boring too.
In a world made of two colors, I chase a boy who paints his surroundings beautifully alone.
A flower that bloomed upright in the land of hatred and discrimination.
If I can be by your side, I will follow you to a distant star,
So please don't lose that light.
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
Ahhhhhhhhh
I like feedback♡
"Take a screenshot, upload... Ah, done!"
"Don't talk to me about being the same kind! Please just die, you f*cking bastard!!!"
Two beings born into the world by the mistake of gods. However, the paths they walked were too different.
This is a 3rd-party crossover work of common author's two works, Konosuba's [I say I'm a Crimson Demon] and Demon Slayer's [Life is a Kaleidoscope]. Please rest assured that I am writing this with direct permission from the common author.
However, since the beginning is a remake, please understand if you have already seen it on Joara. And I plan to write it closer to the original than what the common author wrote.
P.S. It's so hard to draw Nia with AI ㅠㅠ
The Demon King was bored.
So he decided to raise a newbie.
But you cannot surpass the sun with one orthodox swordsmanship. The destructive power of a greatsword, the anomaly of dual swords, the agility of a longsword. The longsword, the beginning of swords.
A variant swordsmanship created to mix it all and become stronger.
"Just because I'm a mongrel doesn't mean I can't be the sun."
The being of jet black, darker than darkness, hides in the shadows and connects the lifeblood of the world.
The one with divinity brighter than light will save everyone from the highest throne of all.
If either of the two breaks the covenant, the world will fall into immeasurable chaos.
I have a goal to achieve.
So, today too, I take a step forward to clear it.
But I became a target of the academy's vigilance.
And the reality where I had to be hated by the world just because I was their child.
⋯⋯I had no choice but to become evil.
So I tear apart the destruction route with money, runes, luck, and blue flames.
If the 'Apostle who freely invades' causes a break in a week, humanity is finished.
But I, the hero, hate the phrase "there is no time" the most.
I have money.
I buy people too.
I break gates too.
I use the empire too.
However, there is a condition.
My party is five people. All men. And they must never die.
And elves do not exist in this game.
*The cover was produced with AI.
"Why me!!!! There are 2 other people besides me!!!!"
I don't know Blue Archive. Unlike my two friends.
The cover was produced with NAI!
A while later, I lost my arm.
A while later, I even lost my eyes and legs.
My childhood friend had me, who became a cripple like this.
I gained a cheat ability called Avatar. I decided to do what I want to do first.
I just did some business, but I got marked by noble young ladies.
Identity laundering is the only way to live.
I look forward to your support!
But Dante was a bit different. Since a guy who was preparing for the UFC on Earth became a necromancer.
He always wanted enemies to come close to him. Just so he could beat them up.
His right hook was stronger than necromancy, and his submission was faster than a summoning circle.
"Summoning circle? What's the point of drawing that. If I just beat them up, they listen well."
He was a prince, a reincarnator, and a fighter who talks to the dead.
Fists first, spells later. Even the dead hurt if you hit them. Dante is proving that again today.
"The world is not for the dead, nor for the living. It belongs to those who are awake."
And I meet strange beings.
Main story completed. Side stories ongoing.
Bow? Spear?
No, it's a stone.
A stone that could be easily found anywhere.
The stone is the beginning of how humans could rule the Earth.
This is the story of a Hunter who throws stones.
Anyway, a boy resurrected in the world of a novel!
He enters Kizen with a certain past.
And...
"Sigh... what kind of document is this again!"
"Hey! How can you write the formula like that!"
His annoying and painful teacher life begins.
Yes... if I had to sum this up in one word...
"Sigh... I really want to quit this school."
(★Serialization speed is slow)
A martial artist who fights with bare hands is a creature worse than a beast.
I hated such martial artists.
But I reincarnated as a martial artist.
*The illustration used for the cover was drawn by Kim Hirohiro, and the copyright belongs to the author!
*If you click the cover on PC, you can see the larger and cleaner full version illustration!!
But my age has already become 525.
.... When on earth do I die?
Excerpt from the text....
*This work's storyline proceeds in the order of childcare in the beginning, growth in the middle, and reverse-raising in the end.
The cover was made with AI pixai, and commercial use is possible!
The copyright belongs to the author!
Also, all responsibility lies with the author!
[Childcare, reverse-raising, yandere, obsession, hurray!]
God asks me. So I did a random gacha.
But wait a minute? Why Limbus of all things?! No, wait a minute!
I entered a university where all sexual tastes are respected in a world where sex is above wealth, power, and honor.
The taste of the classmates in my department is to disguise themselves as real dolls and be treated as real dolls.
(The cover was produced by Pixiv user Rori-tama Kobo, and I received permission.)
Is It Wrong to Try to Pick Up Girls in a Dungeon? - Memoria Freese, a smartphone mobile game.
A user who enjoys DanMemo, commonly known as DanMemo.
DanMemo officially announced that it would no longer have events after the 6th anniversary.
1st Anniversary Grand Day
2nd Anniversary Argonaut
3rd Anniversary Astraea Record
4th Anniversary Aedes Vesta
5th Anniversary Fiana Knights
6th Anniversary Orgius Saga
What should I do now?
There's no game worth playing...
The moment I went home thinking that...
I was hit by an isekai truck.
Han Jiho, who was growing his power to return home, is betrayed by the colleagues he trusted and is facing death.
Just as he thought, 'Am I dying like this....'
[Checking compatibility.....]
[Congratulations! Compatibility 100% confirmed]
[Starting fragment transplantation]
[Transplanting
 1%.......2%......
 Error!Error!Error!]
[User's body is collapsing!]
[Cannot transplant fragment!]
[The XX of XXXX sends you to the past!]
"What...?"
A world where humans, gods, and demons fight.
However, some people begin to ask.
Does the garden really have to exist?
The option I chose was a VTuber.
Cold winds that freeze the skin.
Monsters that grew up in the extreme environment inhabiting that place.
"..It's hot...."
But this is the South, which hasn't even been implemented yet.
I'm a Northern specialist, though?
...I'm screwed.
A world that knows a different history than ours
We call that place the underworld.
A woman who tries to change the world even by throwing herself into that rough world
She meets a legendary man who once reached the pinnacle of the underworld.
Will he be able to protect his identity as a human?
Monsters started visiting the apartment.
[※Guide for Safe Home Life※]
1. If someone knocks on your front door......
How to survive from those things.
Following the [Guide] written in the book.
......When I felt something was wrong, many things had already changed.
Is this right?
*There are some bloody descriptions in the work.
But it wasn't the Murim world we commonly know.
A world where dragons fly instead of dragons (Yong), drakes crawl instead of Imoogi, and elves graze on grass instead of Shaolin monks.
Having fallen into that Murim world, at some point, a false rumor spread that my body itself is an elixir, and the number of guys targeting me increased.
This story is my story, an elixir (not) human who wants to live ordinarily.
That ability was a very excessive ability that allows me to transform into ■■■.
The story may be very different or skipped from the existing Date A Live story.
Since it's the first novel I've written, there may be many awkward or strange parts.
A status window popped up.
[System: Prevent the destruction of the world and conquer the heroines!]
"Shut up."
I turned off the system notification and opened the ledger.
Debt ratio 400%.
Cash holdings 3,500 gold.
Cannot pay staff salaries next month immediately.
World destruction and whatever, my salary is in danger.
"Starting today, restructuring begins."
The cover was produced with AI.
But naturally, I can't use magic. Should I shoot a gun?
They say I'm the hope of 15 million gallery users.
It's not fun?
Then watch another room.
*The cover was produced using AI.
......Now, also serving as the second-in-command of the Villain Association.
I didn't want to get involved in unnecessary trouble, so I acted like an ordinary store clerk and lived leisurely.
"What are you up to? Why are you acting so quiet?"
"What."
For some reason, the original protagonist started obsessing over me.
We were always together, but eventually I had to leave you, and you hate me for that while missing me on the other hand
I forgot you, and you try to forget me, and we cross paths
We faced each other again, but I forgot you, and you hate me
Eren Carters and her team members begin to move to solve this.
However, they did not know yet.
That another threat would begin......
Original: TalesRunner Original Secondary Creation: Spot-telling 'TalesRunner is....' EP.9~16 (End)
This novel is a TalesRunner secondary creation and the first work of the Spot Universe along with 'IF: Dimension Begins'. Unlike the original story, it contains dark and devastating descriptions, and because it contains SF and dark fantasy materials, it has high harmfulness. Because confinement descriptions appear continuously, including threatening hostages with guns, it is expressed continuously and the risk of imitation is high. Acts of shooting guns or swinging swords, and contents where bodies are cut or pierced by casting abilities are revealed explicitly, and acts of trying to harm people with sentry guns using drones, fighting descriptions, and beating people up by casting jiu-jitsu and martial arts are highly violent, and because corpse mutilation descriptions by some attack are expressed explicitly, and also contents of grabbing and dragging people in a puddle in an instant or jumping out and quickly snatching and dragging them, and contents of crash-landing and escaping from a mysterious space without even a trace of people, and acts of monsters appearing and threatening people or tearing and cutting off parts of the body, contents of body elements being cut as if something brushed against them with a spear, and contents of bizarre sounds and eerie laughter are included, so although not specific, anxiety and devastating horror elements are included. In addition, because slang, profanity, and derogatory dialogue appear throughout the characters' conflicts, it is expressed explicitly even if not continuously, so the dialogue level is high, and because it is inappropriate for teenagers to watch and is a heavy subject, it is decided as 19+ so that adults can acquire it.
Can Han Chae-i, who uses her power without a second thought, successfully seduce these beauties and survive?
Park Dong-su, who died after being betrayed while helping a newbie.
When he reincarnated, he had become a 21-year-old woman from 10 years ago.
Her name is Park Nari.
Her goal is to get rich!
"I just need to earn Krone. Instead of helping others, let's just open chests."
However, with her blunt tone and insane looting routes, she suddenly gains explosive popularity...
"Please save me!"
"...500 Krone."
After helping newbies for a price, she finds herself becoming a leader.
"Huh? My plan was to live alone?"
A cold yet warm survival story while quietly earning Krone.
Children born between them
My life was ruined anyway, so I was going to save the young lady and leave.
But as soon as I ran away, the young lady started going crazy.
"I won't forgive you for dying without my permission. I'll chase you to the ends of hell to bring you back to life."
The cover was created with AI.
- Noob.
I reincarnated with god-like talent for fighting games, but my body turned into that of an elementary schooler.
Can't do it?
Then I'll make it happen.
Today, he boarded an airship to earn money.
But he didn't know then...
That this airship was the worst one, destined for ruin.
After crashing from an attack by a giant black creature, he dragged his injured body and shouted while looking at the flat land glowing with blue light and the bottomless cliff.
[Help me!!! Someone is trapped here!!!!]
Warden Robelhart's chaotic survival story on a sky island!
[Distress in the Sky]
Being a thug is for those who lack the skill to be pro-Japanese, the courage to be an independence fighter, and even the confidence to live an ordinary life.
"The story of a saint who loses herself in exchange for miracles, and a demon trying to save her."
Saint Estelle.
The miracles she performs while serving God and saving people
are actually not blessings from God, but a curse that consumes her.
People call her a saint.
But only one being knows.
What those miracles feed on to grow,
and how much longer she can hold on.
Faith and curse, salvation and ruin.
This story is the tale of a demon trying to save a saint,
and a record of the saint losing herself.
And then I suddenly died...?
*This novel is a derivative work of 'Nerung's' '[Date A Live X Kamen Rider] Spirit and Ghost'.
And the lord who guards the northern border doesn't have a very good reputation.
Amidst the misunderstandings and conspiracies surrounding the princess and the lord, a massive crisis threatening the kingdom approaches.
It seems more like I'm being treated as an uninvited guest.
(The cover was generated with AI.)
The writing is very Zeta-esque.
*This is a parody of the novel 'Legend of Legends'.
Obviously, it's skills.
And what do you use to strengthen skills?
Skill points.
I have an overflow of skill points that others find hard to get even one of.
A tiger that saved such a fairy.
Lude, the first 5-star wizard of commoner origin. What drove him was a childish promise with his childhood friend.
But when they reunited after 8 years, she was dying under a dragon's curse, and Lude burned his 'magic circuits,' his everything, to save her.
A death sentence as a wizard. All that returned was the world's pity and mockery.
"In this state, my life as a wizard is over. Should I just go to the countryside and peel potatoes?"
The moment he gave up everything and decided to retire, a strange sentence was engraved on the fragments of his broken circuits.
[Resonance - The will of the soul that achieved a 'Non-Wish' responds.] [A new vessel to replace the destroyed circuits, the 'Mind World,' awakens.]
"···· Huh?"
What is this?
There, there are 7 people including the swordsman who is the party leader, the white mage who brought Ian here through hero summoning, and other party members.
Thus, with the sole desire to return to the present world, Ian goes on adventures with his party members, defeats monsters, and finally succeeds in defeating the final boss, the Demon King.
As a reward, Ian is granted the ability to travel between dimensions, says goodbye to his party members, and returns to the present world, but...
It's less efficient than magic.
The cost of maintenance is several times higher than that of a sword.
"...But if there's one advantage... it's fast. And convenient."
The guy who shoots that gun entered the academy.
As a professor, no less.
{The cover of this work is AI-generated, and permission for use has been obtained.}
Later, even his family couldn't recognize him, and with no other options, he decided to give up on life.
When he stood on the rooftop of a building, a girl appeared and told him about his current situation.
It was that he was once someone close to the gods, and was born into this world with the power of a god.
However, for some reason, his power started to fade, and as a result, he was being forgotten by the people around him.
He learns that the only way for him to regain his life is to share the powers of the gods who are living as humans in this world.
And the name of the girl who appeared to tell him that fact is Artemis—
This story is about Seo Rion and Artemis hunting the powers of the goddesses who have descended into this world.
What kind of fresh nonsense is this?
But I can't resist a gacha.
Let's do our best, fighting!
Then I received a status window telling me to screw women.
...Sweet.
*Cover AI
I'll just play games in this body...
However, I faced a boss in a dungeon and felt something strange.
...Why is my HP so high?
The cover was worked on by Pulcha, and the copyright belongs to me.
"You give me points if I don't endure it?"
I thought I was definitely dead, but I woke up in a strange place.
Is this heaven? Or the afterlife?
Wrong.
This was another world where I couldn't communicate.
I'm not a hero, not an esper, and not a reincarnator.
I'm just Kang Minhyuk, a 26-year-old who lived in South Korea.
But why are the women in this world throwing themselves at me?
Cover: AI
But neither his father nor his wife loved him.
So the blacksmith god rises, hammer in hand.
To crush those who treated him like a slave and to create a new world where beings like him will not be born.
But what? They're turning me into a woman because life's losers cursed me?
To return to being a man, I have to satisfy the men I deceived.
Who would do what you want!
Or so they say.
Gates opened.
Dungeons appeared.
Towers rose.
Humanity? Me? Are we doomed?
Toriko settings like Gourmet Cells or Gourmet Demons do not appear. Techniques, creatures, or characters might appear with slightly different settings.
"What about Santana? He's just a dog guarding the house of a green kid."
Kars, even so, isn't that too harsh a judgment for the few remaining kin?
Since it's come to this, I'll survive much longer than them.
The characters, settings, and backgrounds in this work are all fiction and have no relation to real people, settings, or backgrounds.
Monsters revealing their murderous intent.
In the midst of that, I met two women.
To me, who was lost, they suggested ways to survive.
One told me to go up.
One told me to go down.
......So which way is it?
Who is lying?
The cover is outsourced, and the copyright belongs to the author.
//All illustrations, including the cover, were generated via Novel AI.
"Why are you coming out of there?"
"Fla~~♡" (I don't know anything. More than that, I love you♡)
Aren't you a Pokémon from Generation 6?
But what? You want me to become the Demon King?
I was just born.
*The cover is an AI illustration.
With a single word, things stop, twist, and tear.
― Ability Name: Territory Declaration
From now on, I set the rules for this land.
Then, the territory developed like crazy, and things started happening that I couldn't handle.
I possessed an extra whose name I don't even know.
And.
Only I can write the ending of this novel.
My mother's name is Dog Killer's Daughter.
I will be a good king.
But the world doesn't go my way.
An exciting adventure with the maid and younger sisters who love me!!!!
... Yeah, right.
*This novel was inspired by a reader's comment and got its motif from Alexander II.
Thank you both.
"Status window!!!"
"Status!!!"
When I was in despair because the stat window wouldn't appear.
"Set, settings!!! esc!!!"
In an instant, the world stopped.
I think this saying fits well with the situation that will happen in the future.
Because that 'shrimp' is this world (Omniscient Reader's Viewpoint).
And it's up to you to think about who the 'whales' in the 'whale fight' are.
But why do people keep misunderstanding me...
the world whispered.
Asking if I would live a painful life once again.
Without answering the question, I looked back and saw people trembling in the world.
Ignoring the devil's whisper tempting me that I could run away now, I blocked the front.
"Because there are still many left behind."
Only one person can save this world.
It's you, the 'Successor' chosen by the Staff of Tikun.
"Successor. Will you save the world with me?"
Teddy in windmill
2055, about 20 years after the nuclear war.
Winter with ash-gray skies.
Windmill Village on Gajisan Mountain in Ulju-gun, next to Ulsan, South Korea.
Teddy is a stuffed doll golem.
Teddy and his cute stuffed doll golem friends take on requests at a mercenary office.
Teddy stamps them with his bear paw print.
Teddy came back after solving a request.
"Teddy went into the ruined factory and brought back robot drone head parts."
"Johanna also brought back many sensor drones."
"Ririka also brought back many batteries!"
Teddy and his stuffed doll golem friends completed the request.
They received a 'Well Done' stamp.
Another day passes for Teddy and his stuffed doll friends in the nuclear winter post-apocalypse.
The place I died and revived in is...
Life is f***ed.
?Hmm? My voice... What!?
F***, my Y chromosome disappeared and some X chromosome came.
A small mansion left alone on the frontier and a desolate territory, starting with only a few gacha tickets.
But I know. That a single small draw can flip the world.
And I woke up in the game I was playing.
Let's go back and forth between reality and the game and enjoy an idle life.
The genius girls of the academy were trained by the app, and they all became yandere-obsessed and blackened.
*All illustrations and covers were worked on directly by the author in collaboration with AI...!
*Serialized every day at 1:06 PM...!
I suddenly lost my memory. Strangers are approaching me and becoming obsessed.
Plus, a status window? What is this?
"....Is that an order?"
"No~ Can't you pour a drink for us?"
"If it's not an order, there's no reason to comply."
"Sigh... These Black Silences are always the problem! No flexibility, no flexibility!"
Sigh... He hasn't even been holding the Zhuge for a day, why is he acting so friendly? A guy with no Zhuge should just write quickly...
A strange person with black-stained bandages on their arms and legs and gray-white bandages wrapped all over their body, hiding their face, and a fat man drunk on alcohol trying to touch the strange person's butt were talking in a tavern.
"Sigh... Is freedom just a mirage for a Black Silence..."
"What are you saying? Stop with the weird talk and pour the drink~"
"Ugh... Don't touch me."
------------------------
Story = None
Author's thoughts = None
Just the daily life of a Black Silence protagonist in the Project Moon universe = Yes
Brainless writing
I like corrections for typos or expressions. (Feels like I'm improving haha)
A warehouse that might be written someday, or might be written, or might be discarded.
A word combining Costume + Play, a culture of enjoying wearing costumes like those of characters in games or comics.
Why am I saying this out of the blue?
[You have awakened.]
▶ Cosplayer
- When wearing women's clothing, you gain the corresponding abilities.
- Stats increase according to the grade of the costume.
It's a completely broken ability for an item-dependent character, but...
"I'm a man... Huh?"
That day.
I lost my proud cannon in exchange for awakening.
... Help me.
It's too vivid to dismiss as a simple dream,
and too scary to bear the reality if I believe it's a prophecy.
"Wow. Clock-head. Where do you find words like that? Tell me too."
"Do you seriously think that's cool?"
"I, I think it's okay..."
What would lunatics know?
In the end, I have no choice but to handle it with my [Stand].
Do you know about the Heavenly Demon Cult?
It was quite a long time after the Jianghu was born,
the royal family was tyrannical, officials were corrupt, and martial artists had lost righteousness and cooperation.
Because of this, only innocent people were suffering. Some, unable to bear the pain, created a new cult centered on one doctrine.
'There is pain under the sky, but there is no pain above it.'
(Heavenly world full of pain, no pain above the sky)
Centered on this doctrine, the cult grew rapidly and eventually
gained the name 'Heavenly Demon Cult'.
They worshiped a Demon Lord named 'Heavenly Demon' as a god, beheaded corrupt officials, and punished martial artists who lost righteousness and cooperation, gaining the trust of many people.
However, even that Heavenly Demon Cult walked the path of ruin,
and this story is about an outer disciple of the Tang Clan who was born ugly but becomes someone who relieves the suffering of all as a human being.
"Can we do this...?"
"I don't know... I'm just too excited... Put it in quickly...!"
[A pixie is watching you with interest.]
Is this a show? Go away, will you?
As a civilized person, I want to return to my original world without causing harm...
Uh, don't come near me! I'm in heat, so I can't control my body!
"Mister, you were alive!"
"Where are you running off to after making my body like this!"
"You must remain here."
Send me home...
A dormitory blocked by iron bars. The fishy smell of blood I still can't get used to. Meals worse than the feed modern people give to dogs or cats.
When I was trapped there, I thought every day.
If I ever get out of this hell, I will write down what I experienced.
A lonely sea that holds countless worlds.
So, will you be my friend?
...Yes? You don't want to?
Why?
A world where killers who have lost their names
are called by numbers.
The system gives missions,
and the organization erases emotions.
You cannot run,
you cannot refuse,
and there is no logout.
Only those who survive
become the next target.
And he
is not dead yet.
#DarkFantasy #FemaleLeadCentered #NarrativeCentered #GothicThriller
#FantasyThriller #MissionExecution #SleepingWithTheEnemy #LoveWithAnEnemy #ObsessiveRomance #Contract #SadismAndMasochism #DestroyingEachOther #ForbiddenLove #Regression #EnemyRomance #CoerciveRelationship #DangerousRelationship #DeathAndLove #Fugitive #PsychologicalSuspense
So I tried to reject the heroines and focus only on clearing the main story...
But for some reason, everyone is obsessed with me.
I hated seeing the hero girl with big dreams being gang-raped by orcs.
So I deleted the erotic game
and became a pure-love knight in another world.
One day, the galactic secondhand market, [Space Market], is installed on his old smartphone.
A bag of instant coffee he uploaded out of curiosity is sold to space captains as a 'super-high-grade stimulant',
and the convenience store cat treat 'Churu' becomes a 'legendary training item' that makes even space beasts roll over and lie down.
Conversely, a 'defective toy lightsaber' picked up for cheap in space becomes Earth's strongest divine tool that slices through S-class monster skin like tofu...
"That overwhelming sword energy... No doubt. It's a legendary S-class, no, an All-Master!"
"...No, this is a 150 UC (150,000 won) used toy;;"
While others risk their lives to conquer dungeons, Kim Minjun turns the world upside down from his room with a single [Trade] button.
Now, all the money and power on Earth gather in the F-class porter's inventory.
"This work was written through the author's story conception and AI (LLM) sentence assistance. The cover was created with AI (NijiJourney)."
The boy El walks through that era with an immortal body and an old sword.
